"N_rate","env_group","Nc","AEN_hat","AEN_lwr","AEN_upr","pct","pct_lwr","pct_upr"
224.819277108434,"Normal",44.8192771084337,23.7143308691558,22.0742223552359,25.3544393830757,23.7143308691558,22.0742223552359,25.3544393830757
226.967871485944,"Normal",46.9678714859438,23.6152858004198,21.978374828839,25.2521967720006,23.6152858004198,21.978374828839,25.2521967720006
229.116465863454,"Normal",49.1164658634538,23.5176167039492,21.8837616987571,25.1514717091412,23.5176167039492,21.8837616987571,25.1514717091412
231.265060240964,"Normal",51.2650602409639,23.4212299123166,21.7902828623559,25.0521769622773,23.4212299123166,21.7902828623559,25.0521769622773
233.413654618474,"Normal",53.4136546184739,23.3260317580948,21.6978394417149,24.9542240744747,23.3260317580948,21.6978394417149,24.9542240744747
235.562248995984,"Normal",55.5622489959839,23.2319285738564,21.6063337849913,24.8575233627215,23.2319285738564,21.6063337849913,24.8575233627215
237.710843373494,"Normal",57.710843373494,23.1388266921741,21.5156694581378,24.7619839262104,23.1388266921741,21.5156694581378,24.7619839262104
239.859437751004,"Normal",59.859437751004,23.0466324456205,21.4257512267723,24.6675136644687,23.0466324456205,21.4257512267723,24.6675136644687
242.008032128514,"Normal",62.0080321285141,22.9552521667684,21.3364850280536,24.5740193054832,22.9552521667684,21.3364850280536,24.5740193054832
244.156626506024,"Normal",64.1566265060241,22.8645921881903,21.2477779324749,24.4814064439057,22.8645921881903,21.2477779324749,24.4814064439057
246.305220883534,"Normal",66.3052208835341,22.7745588424591,21.159538095547,24.3895795893712,22.7745588424591,21.159538095547,24.3895795893712
248.453815261044,"Normal",68.4538152610442,22.6850584621472,21.0716746993943,24.2984422249001,22.6850584621472,21.0716746993943,24.2984422249001
250.602409638554,"Normal",70.6024096385542,22.5959973798275,20.9840978843441,24.2078968753109,22.5959973798275,20.9840978843441,24.2078968753109
252.751004016064,"Normal",72.7510040160643,22.5072819280726,20.8967186706281,24.117845185517,22.5072819280726,20.8967186706281,24.117845185517
254.899598393574,"Normal",74.8995983935743,22.4188184394551,20.8094488703618,24.0281880085484,22.4188184394551,20.8094488703618,24.0281880085484
257.048192771084,"Normal",77.0481927710844,22.3305132465477,20.7222009899928,23.9388255031026,22.3305132465477,20.7222009899928,23.9388255031026
259.196787148594,"Normal",79.1967871485944,22.2422726819231,20.6348881234364,23.8496572404099,22.2422726819231,20.6348881234364,23.8496572404099
261.345381526104,"Normal",81.3453815261045,22.154003078154,20.5474238361282,23.7605823201799,22.154003078154,20.5474238361282,23.7605823201799
263.493975903614,"Normal",83.4939759036145,22.065610767813,20.4597220402307,23.6714994953954,22.065610767813,20.4597220402307,23.6714994953954
