env_ID,gp_id,gp_lat,gp_lon,continent,country,site,region,sowing_date,harvest_date,R1_date,total_days,total_GDD,preR1_days,preR1_GDD,postR1_days,postR1_GDD,total_EDH30,total_EDH35,preR1_EDH30,preR1_EDH35,postR1_EDH30,postR1_EDH35
2013_05_15_42.77__82.47,ERA5_42.75_-82.50,42.75,-82.5,North America,Canada,"University of Guelph Ridgetown Campus in Ridgetown, ON",North America_Rainfed,2013/5/15,2013/11/8,2013/8/2,177,1570.741275,80,870.818705,98,699.92257,74.45282,0,63.47212,0,10.9807,0
2014_05_28_42.77__82.47,ERA5_42.75_-82.50,42.75,-82.5,North America,Canada,"University of Guelph Ridgetown Campus in Ridgetown, ON",North America_Rainfed,2014/5/28,2014/11/10,2014/8/15,166,1348.705935,80,838.73877,87,509.967165,2.9469,0,0.78371,0,2.16319,0
2014_06_02_42.77__82.47,ERA5_42.75_-82.50,42.75,-82.5,North America,Canada,"University of Guelph Ridgetown Campus in Ridgetown, ON",North America_Rainfed,2014/6/2,2014/11/7,2014/8/20,158,1309.318525,80,853.04763,79,456.270895,2.9469,0,0.78371,0,2.16319,0
2018_04_01_31.8_121.08,ERA5_31.75_121.00,31.75,121,Asia,China,"Jiangsu_Jiangxinsha farm in Nantong city, Jiangsu province",South China,2018/4/1,2018/8/3,,124,1693.067735,,,,,908.31153,17.65515,,,,
2019_04_01_31.8_121.08,ERA5_31.75_121.00,31.75,121,Asia,China,"Jiangsu_Jiangxinsha farm in Nantong city, Jiangsu province",South China,2019/4/1,2019/8/5,,126,1599.622765,,,,,603.26939,7.62983,,,,
2020_04_01_31.8_121.08,ERA5_31.75_121.00,31.75,121,Asia,China,"Jiangsu_Jiangxinsha farm in Nantong city, Jiangsu province",South China,2020/4/1,2020/8/4,,125,1597.24876,,,,,286.40693,0.03111,,,,
2017_04_30_42.93__93.8,ERA5_43.00_-93.75,43,-93.75,North America,USA,"Iowa_Kanawha, Iowa",North America_Rainfed,2017/4/30,2017/9/29,,152,1582.115525,,,,,161.31815,0,,,,
2018_05_05_42.93__93.8,ERA5_43.00_-93.75,43,-93.75,North America,USA,"Iowa_Kanawha, Iowa",North America_Rainfed,2018/5/5,2018/10/4,,152,1699.569995,,,,,200.12214,0,,,,
2017_04_30_40.97__93.42,ERA5_41.00_-93.50,41,-93.5,North America,USA,"Iowa_McNay, Iowa",North America_Rainfed,2017/4/30,2017/9/29,,152,1837.463025,,,,,792.5761,8.001,,,,
2018_05_05_40.97__93.42,ERA5_41.00_-93.50,41,-93.5,North America,USA,"Iowa_McNay, Iowa",North America_Rainfed,2018/5/5,2018/10/4,,152,2004.80996,,,,,1245.42075,82.98157,,,,
2020_03_09_22.83_108.28,ERA5_22.75_108.25,22.75,108.25,Asia,China,Guangxi_Guangxi University,South China,2020/3/9,2020/7/9,,122,1807.181465,,,,,1052.37345,5.22185,,,,
2021_03_04_22.83_108.28,ERA5_22.75_108.25,22.75,108.25,Asia,China,Guangxi_Guangxi University,South China,2021/3/4,2021/7/5,,123,1850.8622,,,,,899.58855,14.33077,,,,
2020_08_01_22.83_108.28,ERA5_22.75_108.25,22.75,108.25,Asia,China,"Guangxi_Guangxi University, Nanning",South China,2020/8/1,2020/11/2,,93,1466.050065,,,,,705.12988,13.22143,,,,
2021_08_01_22.83_108.28,ERA5_22.75_108.25,22.75,108.25,Asia,China,"Guangxi_Guangxi University, Nanning",South China,2021/8/1,2021/11/26,,117,1713.388275,,,,,986.42973,7.91296,,,,
2013_07_08_31.42_73.07,ERA5_31.50_73.00,31.5,73,Asia,Pakistan,"Agronomic Research Farm, University of Agriculture, Faisalabad",South Asia,2013/7/8,2013/10/21,2013/9/1,105,1959.787295,56,1067.78352,50,892.003775,5861.74697,846.35828,3424.062,488.08265,2437.68497,358.27563
2009_08_01_31.42_73.07,ERA5_31.50_73.00,31.5,73,Asia,Pakistan,Agronomic Research Farm of the University of Agriculture in Faisalabad,South Asia,2009/8/1,2009/11/14,,105,1731.15339,,,,,4615.71107,861.55968,,,,
2010_08_02_31.42_73.07,ERA5_31.50_73.00,31.5,73,Asia,Pakistan,Agronomic Research Farm of the University of Agriculture in Faisalabad,South Asia,2010/8/2,2010/11/15,,105,1754.43234,,,,,2814.92605,110.63501,,,,
2016_05_25_40.58__98.14,ERA5_40.50_-98.25,40.5,-98.25,North America,USA,"Nebraska_University of Nebraska-Lincoln South Central Agricultural Laboratory, Harvard, NE",North America_Irrigated,2016/5/25,2016/10/17,,145,1810.098095,,,,,889.16814,31.08995,,,,
2017_05_09_40.58__98.14,ERA5_40.50_-98.25,40.5,-98.25,North America,USA,"Nebraska_University of Nebraska-Lincoln South Central Agricultural Laboratory, Harvard, NE",North America_Irrigated,2017/5/9,2017/10/27,,171,1910.860925,,,,,776.60269,17.81923,,,,
2018_05_02_40.58__98.14,ERA5_40.50_-98.25,40.5,-98.25,North America,USA,"Nebraska_University of Nebraska-Lincoln South Central Agricultural Laboratory, Harvard, NE",North America_Irrigated,2018/5/2,2018/10/30,,181,1997.42225,,,,,778.35718,9.0982,,,,
2016_04_23_39.95__92.06,ERA5_40.00_-92.00,40,-92,North America,USA,"Missouri_University of Missouri Greenley Research Center, Novelty, MO",North America_Rainfed,2016/4/23,2016/9/23,,153,1976.023245,,,,,714.29821,8.37115,,,,
2017_04_12_39.95__92.06,ERA5_40.00_-92.00,40,-92,North America,USA,"Missouri_University of Missouri Greenley Research Center, Novelty, MO",North America_Rainfed,2017/4/12,2017/9/26,,167,1972.242205,,,,,547.91464,9.0696,,,,
2016_05_02_39.03__2.08,ERA5_39.00_-2.00,39,-2,Europe,Spain,Barrax (Albacete) in the southeast,Europe,2016/5/2,2016/11/4,,186,2112.95501,,,,,2382.62565,231.21809,,,,
2010_05_05_39.05__2.08,ERA5_39.00_-2.00,39,-2,Europe,Spain,Albacete,Europe,2010/5/5,2010/10/8,2010/7/25,156,1734.255035,82,854.01429,75,880.240745,1285.90441,29.65853,677.83152,12.80617,608.07289,16.85236
2011_04_28_39.05__2.08,ERA5_39.00_-2.00,39,-2,Europe,Spain,Albacete,Europe,2011/4/28,2011/10/25,2011/7/5,180,2039.752295,69,684.614185,112,1355.13811,1565.94347,38.45794,403.30956,10.25633,1162.63391,28.20161
2016_04_18_40.05__3.52,ERA5_40.00_-3.50,40,-3.5,Europe,Spain,Aranjuez (Madrid) located in the center,Europe,2016/4/18,2016/10/3,,168,1959.609475,,,,,3205.63378,352.94881,,,,
2013_04_29_40.05__3.52,ERA5_40.00_-3.50,40,-3.5,Europe,Spain,"Chimenea research station, located in Aranjuez",Europe,2013/4/29,2013/9/25,,149,1732.15117,,,,,2317.29448,163.88405,,,,
2014_04_29_40.05__3.52,ERA5_40.00_-3.50,40,-3.5,Europe,Spain,"Chimenea research station, located in Aranjuez",Europe,2014/4/29,2014/9/25,,149,1814.39437,,,,,1480.57256,80.00569,,,,
2016_05_05_42.28__4.6,ERA5_42.25_-4.50,42.25,-4.5,Europe,Spain,Villoldo (Palencia) in the northwest,Europe,2016/5/5,2016/10/18,,166,1444.30411,,,,,739.30477,16.27987,,,,
2018_06_11_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,Shaanxi_Shaanxi Experimental Center of Water Saving Irrigation,Northwest China,2018/6/11,2018/9/29,2018/8/7,110,1591.73796,58,919.694335,53,672.043625,907.94925,6.23544,660.25782,6.23544,247.69143,0
2019_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,Shaanxi_Shaanxi Experimental Center of Water Saving Irrigation,Northwest China,2019/6/14,2019/9/29,2019/8/10,107,1437.684425,58,839.34137,50,598.343055,378.97994,1.35131,265.20575,1.35131,113.77419,0
2020_06_20_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Areas of Ministry of Education, Northwest A&F University, Yangling, Shaanxi",Northwest China,2020/6/20,2020/10/2,2020/8/14,104,1384.74746,56,830.518225,49,554.229235,281.75101,0.12761,248.97414,0.12761,32.77687,0
2021_06_20_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Areas of Ministry of Education, Northwest A&F University, Yangling, Shaanxi",Northwest China,2021/6/20,2021/10/2,2021/8/14,104,1485.432465,56,879.303445,49,606.12902,557.06273,17.65501,509.88266,17.65501,47.18007,0
2022_06_20_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Areas of Ministry of Education, Northwest A&F University, Yangling, Shaanxi",Northwest China,2022/6/20,2022/10/2,2022/8/14,104,1522.887345,56,934.72208,49,588.165265,1737.3073,155.22095,1508.99991,141.89914,228.30739,13.32181
2013_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2013/6/14,2013/11/3,,142,1854.50727,,,,,882.52524,9.72477,,,,
2014_06_18_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2014/6/18,2014/11/7,,142,1636.04884,,,,,904.90557,28.78476,,,,
2014_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2014/6/14,2014/11/3,,142,1681.27286,,,,,930.0777,28.78476,,,,
2013_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2013/6/14,2013/10/2,,110,1645.899735,,,,,882.52524,9.72477,,,,
2014_06_18_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2014/6/18,2014/10/14,,118,1526.81705,,,,,904.90557,28.78476,,,,
2015_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University, Yangling, Shaanxi Province",Northwest China,2015/6/14,2015/10/3,,111,1516.149845,,,,,787.35331,58.76391,,,,
2019_04_06_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2019/4/6,2019/8/26,,142,1768.098335,,,,,522.19749,1.35131,,,,
2020_03_30_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Northwest A&F University in Yangling, Shaanxi Province",Northwest China,2020/3/30,2020/8/19,,142,1682.305705,,,,,489.38808,9.0985,,,,
2020_06_10_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Areas, Northwest A&F University",Northwest China,2020/6/10,2020/9/29,2020/8/3,111,1496.049095,55,785.110055,57,710.93904,289.95685,0.12761,201.74837,0.12761,88.20848,0
2018_06_17_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Area of the Ministry of Education, Northwest A&F University, Yangling",Northwest China,2018/6/17,2018/10/1,,106,1517.86321,,,,,849.33289,6.23544,,,,
2019_06_15_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,"Shaanxi_Key Laboratory of Agricultural Soil and Water Engineering in Arid and Semiarid Area of the Ministry of Education, Northwest A&F University, Yangling",Northwest China,2019/6/15,2019/9/30,,107,1434.616505,,,,,360.58328,1.35131,,,,
2018_06_11_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,Shaanxi_Shaanxi Experimental Center of Water Saving Irrigation,Northwest China,2018/6/11,2018/9/28,,109,1582.12223,,,,,907.94925,6.23544,,,,
2019_06_14_34.3_108.4,ERA5_34.25_108.50,34.25,108.5,Asia,China,Shaanxi_Shaanxi Experimental Center of Water Saving Irrigation,Northwest China,2019/6/14,2019/9/29,,107,1437.684425,,,,,378.97994,1.35131,,,,
2016_06_17_37_118.07,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai Experimental Station of China Agricultural University, Shandong province",North China Plain,2016/6/17,2016/10/10,2016/8/16,115,1774.95072,61,1042.03717,55,732.91355,1276.1928,32.79844,1073.24259,32.79844,202.95021,0
2008_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2008/6/15,2008/10/5,,112,1635.708905,,,,,642.96056,7.68084,,,,
2009_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2009/6/15,2009/10/5,,112,1674.09729,,,,,1108.30113,110.55997,,,,
2010_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2010/6/15,2010/10/5,,112,1690.61788,,,,,1069.35387,53.49155,,,,
2011_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2011/6/15,2011/10/5,,112,1577.355455,,,,,683.70745,7.78786,,,,
2012_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2012/6/15,2012/10/5,,112,1646.821005,,,,,833.71628,19.90869,,,,
2013_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2013/6/15,2013/10/5,,112,1781.26706,,,,,1808.2689,99.98887,,,,
2014_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2014/6/15,2014/10/5,,112,1655.117375,,,,,974.64688,54.85518,,,,
2015_06_15_36.97_117.99,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Huantai County, Shandong Province",North China Plain,2015/6/15,2015/10/5,,112,1683.16429,,,,,1162.72506,84.27098,,,,
2008_06_14_36.97_117.98,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Agroecosystem Experiment Station of China Agricultural University in Huantai County, Shandong Province",North China Plain,2008/6/14,2008/10/1,2008/8/5,109,1611.429355,53,840.77056,57,770.658795,642.96056,7.68084,435.18049,7.68084,207.78007,0
2009_06_14_36.97_117.98,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Agroecosystem Experiment Station of China Agricultural University in Huantai County, Shandong Province",North China Plain,2009/6/14,2009/10/1,2009/8/5,109,1646.63023,53,864.06699,57,782.56324,1128.13604,110.55997,894.13376,96.65349,234.00228,13.90648
2010_06_14_36.97_117.98,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Agroecosystem Experiment Station of China Agricultural University in Huantai County, Shandong Province",North China Plain,2010/6/14,2010/10/1,2010/8/5,109,1675.26149,53,887.622305,57,787.639185,1084.77534,53.49155,989.26013,53.49155,95.51521,0
2011_06_14_36.97_117.98,ERA5_37.00_118.00,37,118,Asia,China,"Shandong_Agroecosystem Experiment Station of China Agricultural University in Huantai County, Shandong Province",North China Plain,2011/6/14,2011/10/1,2011/8/5,109,1566.66145,53,853.77563,57,712.88582,723.02715,8.98965,632.96052,8.98965,90.06663,0
2017_06_16_37.88_115.7,ERA5_38.00_115.75,38,115.75,Asia,China,"Hebei_Dry-land Farming Research Institute of Hebei Academy of Agricultural and Forestry Sciences, Hengshui City, Hebei Province",North China Plain,2017/6/16,2017/10/15,,121,1768.26301,,,,,1895.83375,168.82401,,,,
2018_06_21_37.88_115.7,ERA5_38.00_115.75,38,115.75,Asia,China,"Hebei_Dry-land Farming Research Institute of Hebei Academy of Agricultural and Forestry Sciences, Hengshui City, Hebei Province",North China Plain,2018/6/21,2018/10/20,,121,1750.77728,,,,,1845.71143,125.89755,,,,
2019_06_19_37.88_115.7,ERA5_38.00_115.75,38,115.75,Asia,China,"Hebei_Dry-land Farming Research Institute of Hebei Academy of Agricultural and Forestry Sciences, Hengshui City, Hebei Province",North China Plain,2019/6/19,2019/10/18,,121,1738.885255,,,,,1860.69766,156.10907,,,,
2006_10_20__33.93__60.57,ERA5_-34.00_-60.50,-34,-60.5,South America,Argentina,Experimental Station of the National Institute of Agricultural Technology (INTA) located at Pergamino,South America,2006/10/20,2007/2/25,,128,1553.13939,,,,,394.95437,4.55601,,,,
2017_06_15_35.13_113.53,ERA5_35.25_113.50,35.25,113.5,Asia,China,Henan_Qinyang,North China Plain,2017/6/15,2017/10/14,,121,1781.37405,,,,,2281.66898,240.68353,,,,
1999_05_13_41.25__96.47,ERA5_41.25_-96.50,41.25,-96.5,North America,USA,"Nebraska_University of Nebraska Agricultural Research and Development Center (ARDC) near Mead, NE",North America_Irrigated,1999/5/13,1999/10/5,1999/7/28,145,1639.578055,77,918.960865,69,720.61719,524.59778,5.87625,371.02638,0,153.5714,5.87625
2000_05_02_41.25__96.47,ERA5_41.25_-96.50,41.25,-96.5,North America,USA,"Nebraska_University of Nebraska Agricultural Research and Development Center (ARDC) near Mead, NE",North America_Irrigated,2000/5/2,2000/9/6,2000/7/18,127,1642.552245,78,938.705825,50,703.84642,897.63782,17.33307,432.7213,5.03728,464.91652,12.29579
1999_05_25_41.15__96.5,ERA5_41.25_-96.50,41.25,-96.5,North America,USA,"Nebraska_eastern Nebraska, the University of Nebraska Agricultural Research and Development Center (ARDC) near Mead",North America_Irrigated,1999/5/25,1999/10/5,,133,1545.831705,,,,,524.59778,5.87625,,,,
2000_05_11_41.15__96.5,ERA5_41.25_-96.50,41.25,-96.5,North America,USA,"Nebraska_eastern Nebraska, the University of Nebraska Agricultural Research and Development Center (ARDC) near Mead",North America_Irrigated,2000/5/11,2000/9/6,,118,1553.172105,,,,,897.63782,17.33307,,,,
2015_04_30_36.33_107.35,ERA5_36.25_107.25,36.25,107.25,Asia,China,"Gansu_Huan County, eastern Gansu Province",Northwest China,2015/4/30,2015/9/20,,143,1369.665795,,,,,82.51204,0,,,,
2016_05_01_36.33_107.35,ERA5_36.25_107.25,36.25,107.25,Asia,China,"Gansu_Huan County, eastern Gansu Province",Northwest China,2016/5/1,2016/9/22,,144,1462.55975,,,,,59.89575,0,,,,
2016_04_15_36.33_107.35,ERA5_36.25_107.25,36.25,107.25,Asia,China,"Gansu_Huan County, eastern Gansu Province",Northwest China,2016/4/15,2016/9/4,2016/7/4,142,1432.56841,81,652.01394,62,780.55447,59.89575,0,33.66111,0,26.23464,0
2017_04_10_36.33_107.35,ERA5_36.25_107.25,36.25,107.25,Asia,China,"Gansu_Huan County, eastern Gansu Province",Northwest China,2017/4/10,2017/8/30,2017/6/29,142,1361.333965,81,619.849005,62,741.48496,246.98029,7.97607,0.08641,0,246.89388,7.97607
2010_05_10_41.73__0.82,ERA5_41.75_-0.75,41.75,-0.75,Europe,Spain,Zaragoza,Europe,2010/5/10,2010/10/7,2010/7/28,150,1811.278815,80,956.34203,71,854.936785,1907.26403,256.05903,1170.00678,141.84923,737.25725,114.2098
2011_04_12_42.03__0.57,ERA5_42.00_-0.50,42,-0.5,Europe,Spain,Almud¨¦var,Europe,2011/4/12,2011/10/25,2011/7/17,196,2119.33939,97,968.717675,100,1150.621715,994.15095,36.80672,379.57898,11.32238,614.57197,25.48434
2012_04_26_42.03__0.57,ERA5_42.00_-0.50,42,-0.5,Europe,Spain,Almud¨¦var,Europe,2012/4/26,2012/10/3,2012/7/21,160,1903.75397,87,963.644285,74,940.109685,1626.33046,149.77946,670.47502,57.30669,955.85544,92.47277
2016_06_16_37.2_117.88,ERA5_37.25_118.00,37.25,118,Asia,China,"Shandong_Zhangqiu City, Shandong Province",North China Plain,2016/6/16,2016/10/1,2016/8/6,107,1692.219045,52,881.307595,56,810.91145,1101.40402,21.7532,835.85931,21.55363,265.54471,0.19957
2017_06_26_37.2_117.88,ERA5_37.25_118.00,37.25,118,Asia,China,"Shandong_Zhangqiu City, Shandong Province",North China Plain,2017/6/26,2017/10/1,2017/8/13,97,1551.135195,49,843.738785,49,707.39641,1128.41372,56.96707,962.4658,56.96707,165.94792,0
2020_05_10_45.28_125.45,ERA5_45.25_125.50,45.25,125.5,Asia,China,"Jilin_Yangjia Village, Dawa Town, Ningjiang District, Songyuan City, Jilin Province",Northeast China,2020/5/10,2020/9/22,2020/7/24,135,1465.61374,76,817.176985,60,648.436755,119.04482,0,100.95976,0,18.08506,0
2021_05_13_45.28_125.45,ERA5_45.25_125.50,45.25,125.5,Asia,China,"Jilin_Yangjia Village, Dawa Town, Ningjiang District, Songyuan City, Jilin Province",Northeast China,2021/5/13,2021/9/28,2021/7/28,138,1553.62443,77,940.23774,62,613.38669,170.39621,0,169.05876,0,1.33745,0
2008_10_20__34.07_151.15,ERA5_-34.00_151.25,-34,151.25,Asia,Australia,"May Farm site of the University of Sydney, Camden, NSW, Australia",South Asia,2008/10/20,2009/3/20,,151,1586.004655,,,,,1.41585,0,,,,
2008_11_03__34.07_151.15,ERA5_-34.00_151.25,-34,151.25,Asia,Australia,"May Farm site of the University of Sydney, Camden, NSW, Australia",South Asia,2008/11/3,2009/4/1,,149,1615.304735,,,,,1.41585,0,,,,
2007_06_15_35.1_113.7,ERA5_35.00_113.75,35,113.75,Asia,China,"Henan_Experimental Station of Henan Academy of Agricultural Sciences, Yuanyang County, Xinxiang",North China Plain,2007/6/15,2007/10/14,,121,1687.723015,,,,,659.98061,7.29592,,,,
2008_06_15_35.1_113.7,ERA5_35.00_113.75,35,113.75,Asia,China,"Henan_Experimental Station of Henan Academy of Agricultural Sciences, Yuanyang County, Xinxiang",North China Plain,2008/6/15,2008/10/14,,121,1745.132365,,,,,813.36312,33.53672,,,,
2009_06_15_35.1_113.7,ERA5_35.00_113.75,35,113.75,Asia,China,"Henan_Experimental Station of Henan Academy of Agricultural Sciences, Yuanyang County, Xinxiang",North China Plain,2009/6/15,2009/10/14,,121,1730.759665,,,,,1507.80832,219.00123,,,,
2017_06_01_36.45_48.48,ERA5_36.50_48.50,36.5,48.5,Asia,Iran,"Langrud in Gilan province, Iran",South Asia,2017/6/1,2017/10/9,,130,1442.428505,,,,,870.57954,9.77945,,,,
2009_04_22_36.1__97.89,ERA5_36.00_-98.00,36,-98,North America,USA,"Oklahoma_Hennessey, Oklahoma",North America_Irrigated,2009/4/22,2009/8/26,,126,1810.973955,,,,,2928.79221,504.30322,,,,
2017_05_02_45.83_126.65,ERA5_45.75_126.75,45.75,126.75,Asia,China,"Heilongjiang_Acheng Experimental Site, Harbin City, Heilongjiang Province",Northeast China,2017/5/2,2017/10/2,,153,1514.33743,,,,,134.39031,0,,,,
